0.0001,0.020568
0.0002,0.020501
0.0003,0.020539
0.0004,0.020394
0.0005,0.020538
0.0006,0.020596
0.0007,0.020550
0.0008,0.020321
0.0009,0.020319
0.0010,0.020248
0.0011,0.020617
0.0012,0.021342
0.0013,0.022129
0.0014,0.022666
0.0015,0.022980
0.0016,0.023253
0.0017,0.023507
0.0018,0.023707
0.0019,0.023647
0.0020,0.023972
0.0021,0.024310
0.0022,0.024319
0.0023,0.024269
0.0024,0.024069
0.0025,0.024199
0.0026,0.023690
0.0027,0.023462
0.0028,0.022855
0.0029,0.022324
0.0030,0.022089
0.0031,0.022022
0.0032,0.021876
0.0033,0.021624
0.0034,0.021810
0.0035,0.022226
0.0036,0.022597
0.0037,0.022599
0.0038,0.022462
0.0039,0.022293
0.0040,0.021794
0.0041,0.021645
0.0042,0.021430
0.0043,0.021861
0.0044,0.022459
0.0045,0.022696
0.0046,0.022485
0.0047,0.022072
0.0048,0.021626
0.0049,0.021536
0.0050,0.021688
0.0051,0.022137
0.0052,0.022053
0.0053,0.022042
0.0054,0.022009
0.0055,0.021877
0.0056,0.021513
0.0057,0.021362
0.0058,0.021267
0.0059,0.021166
0.0060,0.021232
0.0061,0.021011
0.0062,0.020782
0.0063,0.020399
0.0064,0.020131
0.0065,0.019854
0.0066,0.019858
0.0067,0.019726
0.0068,0.019466
0.0069,0.019381
0.0070,0.018980
0.0071,0.018605
0.0072,0.018375
0.0073,0.018451
0.0074,0.018625
0.0075,0.018749
0.0076,0.018806
0.0077,0.018735
0.0078,0.018825
0.0079,0.018585
0.0080,0.018721
0.0081,0.018610
0.0082,0.018722
0.0083,0.018547
0.0084,0.018110
0.0085,0.017567
0.0086,0.017015
0.0087,0.017322
0.0088,0.017308
0.0089,0.017127
0.0090,0.017341
0.0091,0.017409
0.0092,0.017566
0.0093,0.017446
0.0094,0.017227
0.0095,0.016888
0.0096,0.017006
0.0097,0.017108
0.0098,0.017270
0.0099,0.017263
0.0100,0.016903
0.0101,0.016564
0.0102,0.016450
0.0103,0.016228
0.0104,0.016291
0.0105,0.016138
0.0106,0.016293
0.0107,0.016492
0.0108,0.016824
0.0109,0.017175
0.0110,0.017303
0.0111,0.017468
0.0112,0.017497
0.0113,0.017533
0.0114,0.017243
0.0115,0.017237
0.0116,0.017182
0.0117,0.017176
0.0118,0.017092
0.0119,0.016933
0.0120,0.016668
0.0121,0.016565
0.0122,0.017044
0.0123,0.017603
0.0124,0.017862
0.0125,0.017817
0.0126,0.017842
0.0127,0.017705
0.0128,0.017850
0.0129,0.018343
0.0130,0.018661
0.0131,0.018738
0.0132,0.018835
0.0133,0.019428
0.0134,0.019915
0.0135,0.020350
0.0136,0.020742
0.0137,0.020729
0.0138,0.020705
0.0139,0.020719
0.0140,0.020822
0.0141,0.020734
0.0142,0.020707
0.0143,0.020771
0.0144,0.020931
0.0145,0.021228
0.0146,0.021354
0.0147,0.021490
0.0148,0.021743
0.0149,0.022034
0.0150,0.022249
0.0151,0.022557
0.0152,0.022489
0.0153,0.022616
0.0154,0.022441
0.0155,0.022590
0.0156,0.022567
0.0157,0.022505
0.0158,0.022335
0.0159,0.021856
0.0160,0.021644
0.0161,0.021415
0.0162,0.021336
0.0163,0.021321
0.0164,0.021836
0.0165,0.022057
0.0166,0.022079
0.0167,0.022204
0.0168,0.022746
0.0169,0.022884
0.0170,0.023038
0.0171,0.022700
0.0172,0.021945
0.0173,0.021428
0.0174,0.021310
0.0175,0.021419
0.0176,0.021700
0.0177,0.021859
0.0178,0.021992
0.0179,0.021938
0.0180,0.021300
0.0181,0.021173
0.0182,0.021063
0.0183,0.021038
0.0184,0.021164
0.0185,0.021089
0.0186,0.020894
0.0187,0.021206
0.0188,0.021396
0.0189,0.021472
0.0190,0.021614
0.0191,0.021972
0.0192,0.021892
0.0193,0.021802
0.0194,0.021517
0.0195,0.021349
0.0196,0.020896
0.0197,0.021017
0.0198,0.020539
0.0199,0.020270
0.0200,0.020602
0.0201,0.020604
0.0202,0.020919
0.0203,0.021106
0.0204,0.021199
0.0205,0.021281
0.0206,0.021345
0.0207,0.021411
0.0208,0.021277
0.0209,0.021555
0.0210,0.021531
0.0211,0.021544
0.0212,0.021431
0.0213,0.021069
0.0214,0.020735
0.0215,0.020309
0.0216,0.020048
0.0217,0.020037
0.0218,0.020107
0.0219,0.020092
0.0220,0.020216
0.0221,0.020662
0.0222,0.021286
0.0223,0.021355
0.0224,0.021296
0.0225,0.021376
0.0226,0.021382
0.0227,0.021709
0.0228,0.021367
0.0229,0.021261
0.0230,0.021608
0.0231,0.021626
0.0232,0.021569
0.0233,0.021427
0.0234,0.020787
0.0235,0.020620
0.0236,0.020310
0.0237,0.019804
0.0238,0.019659
0.0239,0.019882
0.0240,0.019670
0.0241,0.019431
0.0242,0.019409
0.0243,0.019595
0.0244,0.020076
0.0245,0.020238
0.0246,0.020500
0.0247,0.020583
0.0248,0.020662
0.0249,0.020626
0.0250,0.020652
0.0251,0.020739
0.0252,0.020725
0.0253,0.020753
0.0254,0.020644
0.0255,0.020673
0.0256,0.020622
0.0257,0.020694
0.0258,0.021050
0.0259,0.020869
0.0260,0.020981
0.0261,0.021229
0.0262,0.021324
0.0263,0.021752
0.0264,0.021868
0.0265,0.022270
0.0266,0.022523
0.0267,0.022820
0.0268,0.022783
0.0269,0.023167
0.0270,0.023252
0.0271,0.023498
0.0272,0.023554
0.0273,0.023727
0.0274,0.023865
0.0275,0.023912
0.0276,0.023955
0.0277,0.023774
0.0278,0.024021
0.0279,0.024214
0.0280,0.024310
0.0281,0.024835
0.0282,0.024923
0.0283,0.024853
0.0284,0.025214
0.0285,0.025082
0.0286,0.025494
0.0287,0.025745
0.0288,0.026164
0.0289,0.026148
0.0290,0.026154
0.0291,0.026016
0.0292,0.025719
0.0293,0.025436
0.0294,0.025228
0.0295,0.025288
0.0296,0.025042
0.0297,0.024932
0.0298,0.024734
0.0299,0.024863
0.0300,0.024662
0.0301,0.024579
0.0302,0.024610
0.0303,0.024310
0.0304,0.024296
0.0305,0.024252
0.0306,0.023956
0.0307,0.023801
0.0308,0.023445
0.0309,0.023721
0.0310,0.023795
0.0311,0.024014
0.0312,0.023944
0.0313,0.023873
0.0314,0.023829
0.0315,0.023783
0.0316,0.023588
0.0317,0.023329
0.0318,0.022902
0.0319,0.022214
0.0320,0.022198
0.0321,0.022029
0.0322,0.021714
