0.0001,0.017798
0.0002,0.017456
0.0003,0.017332
0.0004,0.017178
0.0005,0.016976
0.0006,0.016509
0.0007,0.016058
0.0008,0.016134
0.0009,0.016190
0.0010,0.016205
0.0011,0.016244
0.0012,0.016043
0.0013,0.016000
0.0014,0.016321
0.0015,0.016380
0.0016,0.016368
0.0017,0.016376
0.0018,0.016603
0.0019,0.016781
0.0020,0.016573
0.0021,0.016522
0.0022,0.016503
0.0023,0.016125
0.0024,0.015783
0.0025,0.015425
0.0026,0.015064
0.0027,0.014734
0.0028,0.014392
0.0029,0.014054
0.0030,0.013769
0.0031,0.013360
0.0032,0.013296
0.0033,0.012951
0.0034,0.012757
0.0035,0.012622
0.0036,0.012499
0.0037,0.012498
0.0038,0.012412
0.0039,0.012465
0.0040,0.012600
0.0041,0.012766
0.0042,0.012971
0.0043,0.013126
0.0044,0.013356
0.0045,0.013577
0.0046,0.013513
0.0047,0.013412
0.0048,0.013701
0.0049,0.014127
0.0050,0.014482
0.0051,0.014634
0.0052,0.014687
0.0053,0.014392
0.0054,0.014157
0.0055,0.013944
0.0056,0.013875
0.0057,0.014082
0.0058,0.013869
0.0059,0.013800
0.0060,0.013657
0.0061,0.013818
0.0062,0.014062
0.0063,0.014371
0.0064,0.014356
0.0065,0.014459
0.0066,0.014464
0.0067,0.014449
0.0068,0.014498
0.0069,0.014556
0.0070,0.014788
0.0071,0.014833
0.0072,0.014620
0.0073,0.014857
0.0074,0.014823
0.0075,0.014764
0.0076,0.014683
0.0077,0.014785
0.0078,0.014735
0.0079,0.014868
0.0080,0.014784
0.0081,0.014822
0.0082,0.014509
0.0083,0.014487
0.0084,0.014480
0.0085,0.014184
0.0086,0.014020
0.0087,0.013922
0.0088,0.013916
0.0089,0.013762
0.0090,0.013550
0.0091,0.013799
0.0092,0.013918
0.0093,0.013848
0.0094,0.013882
0.0095,0.013556
0.0096,0.013315
0.0097,0.013148
0.0098,0.012697
0.0099,0.012451
0.0100,0.011922
0.0101,0.011807
0.0102,0.011725
0.0103,0.012317
0.0104,0.012761
0.0105,0.012953
0.0106,0.013402
0.0107,0.013446
0.0108,0.013540
0.0109,0.013729
0.0110,0.013856
0.0111,0.013975
0.0112,0.013951
0.0113,0.013551
0.0114,0.013143
0.0115,0.012921
0.0116,0.013011
0.0117,0.012782
0.0118,0.012542
0.0119,0.012349
0.0120,0.012284
0.0121,0.012454
0.0122,0.012425
0.0123,0.012400
0.0124,0.012634
0.0125,0.012771
0.0126,0.012898
0.0127,0.013066
0.0128,0.013433
0.0129,0.013724
0.0130,0.014139
0.0131,0.014294
0.0132,0.014349
0.0133,0.014462
0.0134,0.014846
0.0135,0.015138
0.0136,0.015345
0.0137,0.015306
0.0138,0.015234
0.0139,0.015099
0.0140,0.015060
0.0141,0.014660
0.0142,0.014366
0.0143,0.014348
0.0144,0.014438
0.0145,0.014920
0.0146,0.015226
0.0147,0.015405
0.0148,0.015472
0.0149,0.015447
0.0150,0.015618
0.0151,0.015876
0.0152,0.015807
0.0153,0.015110
0.0154,0.014895
0.0155,0.014709
0.0156,0.014593
0.0157,0.014669
0.0158,0.014563
0.0159,0.014490
0.0160,0.014615
0.0161,0.014777
0.0162,0.014892
0.0163,0.014944
0.0164,0.014934
0.0165,0.014775
0.0166,0.014636
0.0167,0.014729
0.0168,0.014887
0.0169,0.014853
0.0170,0.014652
0.0171,0.014271
0.0172,0.014501
0.0173,0.014643
0.0174,0.014931
0.0175,0.015111
0.0176,0.015104
0.0177,0.014960
0.0178,0.014819
0.0179,0.014582
0.0180,0.014426
0.0181,0.014631
0.0182,0.014762
0.0183,0.014892
0.0184,0.014765
0.0185,0.014600
0.0186,0.014600
0.0187,0.014472
0.0188,0.014380
0.0189,0.014394
0.0190,0.014454
0.0191,0.014679
0.0192,0.014703
0.0193,0.014607
0.0194,0.014119
0.0195,0.013783
0.0196,0.013776
0.0197,0.013466
0.0198,0.013379
0.0199,0.013177
0.0200,0.013134
0.0201,0.012774
0.0202,0.012797
0.0203,0.013117
0.0204,0.013300
0.0205,0.013704
0.0206,0.014088
0.0207,0.013973
0.0208,0.014170
0.0209,0.014208
0.0210,0.014249
0.0211,0.014374
0.0212,0.014297
0.0213,0.014476
0.0214,0.014788
0.0215,0.015077
0.0216,0.015173
0.0217,0.015409
0.0218,0.015593
0.0219,0.015746
0.0220,0.015938
0.0221,0.016181
0.0222,0.016106
0.0223,0.016289
0.0224,0.016036
0.0225,0.015972
0.0226,0.015792
0.0227,0.015888
0.0228,0.015951
0.0229,0.016129
0.0230,0.016044
0.0231,0.015703
0.0232,0.015485
0.0233,0.015301
0.0234,0.015094
0.0235,0.015386
0.0236,0.015256
0.0237,0.015427
0.0238,0.015598
0.0239,0.015472
0.0240,0.015375
0.0241,0.015212
0.0242,0.015466
0.0243,0.015806
0.0244,0.016213
0.0245,0.016340
0.0246,0.016203
0.0247,0.016837
0.0248,0.016981
0.0249,0.017016
0.0250,0.017000
0.0251,0.017013
0.0252,0.017040
0.0253,0.017061
0.0254,0.016806
0.0255,0.016574
0.0256,0.016174
0.0257,0.016337
0.0258,0.016188
0.0259,0.016087
0.0260,0.015783
0.0261,0.015493
0.0262,0.015299
0.0263,0.014985
0.0264,0.014783
0.0265,0.014706
0.0266,0.014711
0.0267,0.014399
0.0268,0.014183
0.0269,0.014123
0.0270,0.014111
0.0271,0.014241
0.0272,0.014342
0.0273,0.014114
0.0274,0.013933
0.0275,0.013597
0.0276,0.013502
0.0277,0.013188
0.0278,0.012990
0.0279,0.012809
0.0280,0.013106
0.0281,0.013635
0.0282,0.014123
0.0283,0.014288
0.0284,0.014344
0.0285,0.013862
0.0286,0.013767
0.0287,0.013775
0.0288,0.013849
0.0289,0.014189
0.0290,0.014705
0.0291,0.015023
0.0292,0.015002
0.0293,0.014889
0.0294,0.014807
0.0295,0.015122
0.0296,0.015444
0.0297,0.015119
0.0298,0.015293
0.0299,0.015339
0.0300,0.015516
0.0301,0.015657
0.0302,0.015621
0.0303,0.015396
0.0304,0.015303
0.0305,0.015334
0.0306,0.015232
0.0307,0.015100
0.0308,0.015115
0.0309,0.015230
0.0310,0.015440
0.0311,0.015418
0.0312,0.015448
0.0313,0.015899
0.0314,0.016163
0.0315,0.016117
0.0316,0.015998
0.0317,0.016203
0.0318,0.016189
0.0319,0.016123
0.0320,0.015942
0.0321,0.016077
0.0322,0.016241
0.0323,0.016374
0.0324,0.016430
0.0325,0.016621
0.0326,0.016762
0.0327,0.016837
0.0328,0.017185
0.0329,0.017466
0.0330,0.017411
0.0331,0.017216
0.0332,0.017101
0.0333,0.017185
0.0334,0.017404
0.0335,0.017647
0.0336,0.017922
0.0337,0.017846
0.0338,0.017756
0.0339,0.017532
0.0340,0.016853
0.0341,0.016454
0.0342,0.016168
0.0343,0.015928
0.0344,0.016094
0.0345,0.015990
0.0346,0.015917
0.0347,0.015870
0.0348,0.015707
0.0349,0.015706
