-1.11E-12,-1.58E-11,2.37E-11,-4.60E-11,-3.75E-11,-2.15E-11,-3.51E-11,-2.71E-11,-1.89E-11,-2.38E-11,-1.91E-11,-3.33E-12,-1.49E-11,-8.96E-11,-2.20E-11,-2.44E-11,-2.40E-11,-1.50E-11,-3.04E-11,-1.33E-10,-2.82E-11,-7.34E-11,-9.87E-12,-2.22E-11,-1.62E-11
4.09E-12,-2.17E-11,4.87E-11,-2.32E-11,-4.55E-11,-1.57E-11,-1.54E-11,-1.48E-11,-2.13E-11,-2.83E-11,-2.41E-11,-5.70E-12,-7.58E-12,-1.32E-10,-1.31E-11,-3.31E-11,-2.00E-11,-2.09E-11,-3.63E-13,-1.31E-10,-3.18E-11,-8.26E-11,-3.29E-11,-2.00E-11,-1.91E-11
1.54E-11,-2.96E-11,4.61E-11,-3.91E-11,-5.74E-11,-1.87E-11,-2.20E-11,-9.93E-12,-2.17E-11,-5.05E-11,-4.98E-11,-4.24E-11,-9.36E-12,-1.36E-10,-1.97E-11,-3.79E-11,-2.02E-11,-1.77E-10,-4.63E-11,-1.44E-10,-3.35E-11,-1.03E-10,-6.03E-11,-2.05E-11,-3.07E-11
-1.31E-11,-4.86E-11,-1.28E-10,-6.34E-11,-1.66E-10,-2.43E-11,-7.61E-11,-7.40E-11,-2.98E-11,-1.58E-10,-1.09E-10,-1.43E-10,-9.44E-11,-3.58E-10,-2.41E-11,-5.43E-11,-2.81E-11,-2.42E-10,-1.73E-10,-2.96E-10,-2.78E-11,-1.18E-10,-2.09E-10,-4.27E-11,-3.12E-11
-5.43E-11,-8.57E-11,-7.20E-10,-1.50E-10,-3.96E-10,-3.53E-11,-1.26E-10,-1.51E-10,-1.39E-10,-5.41E-10,-2.16E-10,-3.56E-10,-1.64E-10,-3.74E-10,-3.01E-11,-1.41E-10,-9.55E-11,-1.01E-10,-4.01E-10,-6.11E-10,-3.30E-11,-1.46E-10,-4.29E-10,-1.10E-10,-5.21E-11
-9.10E-11,-9.87E-11,-1.02E-09,-2.39E-10,-5.47E-10,-3.69E-11,-1.59E-10,-1.57E-10,-1.84E-10,-8.08E-10,-3.21E-10,-5.10E-10,-1.57E-10,-3.53E-10,-4.86E-11,-1.45E-10,-1.43E-10,-8.79E-11,-5.36E-10,-7.81E-10,-6.89E-11,-2.35E-10,-5.04E-10,-1.53E-10,-7.90E-11
-5.39E-11,-1.14E-10,-7.99E-10,-1.95E-10,-5.65E-10,-3.31E-11,-1.16E-10,-8.82E-11,-1.55E-10,-6.91E-10,-3.27E-10,-3.78E-10,-6.99E-11,-3.13E-10,-8.54E-11,-1.28E-10,-1.42E-10,-1.46E-10,-4.02E-10,-7.02E-10,-5.59E-11,-2.59E-10,-4.16E-10,-1.41E-10,-5.48E-11
1.07E-11,-2.56E-11,-4.34E-10,-1.71E-10,-3.47E-10,-2.19E-11,-3.28E-11,2.06E-11,-5.61E-11,-5.33E-10,-2.46E-10,-1.39E-10,-6.16E-12,-2.87E-10,-6.10E-11,-7.39E-11,-9.16E-11,-1.41E-10,-3.44E-10,-4.80E-10,-6.34E-11,-2.15E-10,-2.67E-10,-8.86E-11,-2.08E-11
8.35E-11,1.17E-11,-2.08E-11,-6.83E-12,-1.97E-10,2.68E-11,8.69E-11,1.53E-10,6.79E-12,-3.43E-10,-1.24E-10,1.17E-10,8.15E-11,-2.29E-10,-6.54E-12,-2.13E-11,-2.32E-11,-6.56E-11,-2.74E-11,-2.32E-10,-3.39E-11,-1.40E-10,-1.24E-10,-1.26E-11,5.77E-11
